age,taille,poids,sexe,sport_licence,niveau_etude,region,smoker,nationalité_francaise,nb_enfants,quotient_caf,revenu_estime_mois,situation_familiale,historique_credits,risque_personnel,score_credit,loyer_mensuel,montant_pret
35,168.4,73.2,F,oui,doctorat,Hauts-de-France,oui,oui,0,170.6,3735,marié,4.0,0.57,788.0,10000.0,25576.20631256081
62,176.7,78.6,H,non,aucun,Bretagne,oui,oui,-1,209.4,1310,divorcé,2.5068201193520885,0.87,661.0,1154.78,500.0
42,174.3,76.5,H,non,bac,Hauts-de-France,non,oui,2,357.4,4212,veuf,2.5068201193520885,0.03,574.7797217537943,811.04,12123.056141168
19,187.2,95.9,F,oui,master,Bretagne,non,oui,0,377.1,2048,célibataire,2.5068201193520885,0.7,477.0,5306.473283539622,19182.09426276211
75,160.9,55.9,F,non,master,Hauts-de-France,oui,oui,-1,312.8,2687,célibataire,2.5068201193520885,0.82,344.0,5306.473283539622,500.0
39,173.2,47.5,H,oui,aucun,Bretagne,oui,non,0,388.2,2838,marié,5.0,0.84,649.0,10000.0,500.0
18,163.1,65.1,H,non,bac+2,Hauts-de-France,non,oui,1,194.9,1110,marié,3.0,0.82,811.0,10000.0,6705.552374691854
41,154.7,67.5,H,oui,bac+2,Occitanie,non,non,2,271.8,2873,veuf,0.0,0.51,574.7797217537943,5306.473283539622,8945.007988209836
56,175.1,86.0,F,oui,bac+2,Bretagne,oui,non,1,218.2,2219,veuf,4.0,0.88,766.0,5306.473283539622,500.0
37,176.2,66.7,F,oui,master,Corse,oui,non,0,211.0,3462,veuf,2.5068201193520885,0.19,508.0,5000.0,500.0
70,168.1,64.0,H,oui,bac+2,Île-de-France,oui,oui,1,205.4,1099,veuf,5.0,0.97,574.7797217537943,10000.0,500.0
50,148.7,64.5,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,1,432.1,1565,marié,1.0,0.19,574.7797217537943,5306.473283539622,500.0
62,157.4,58.3,H,non,master,Île-de-France,oui,non,4,214.1,677,célibataire,3.0,0.72,574.7797217537943,1039.17,500.0
38,161.6,59.9,H,oui,aucun,Île-de-France,non,oui,1,312.9,500,célibataire,4.0,0.55,574.7797217537943,5000.0,500.0
18,181.0,76.1,H,non,doctorat,Occitanie,non,non,1,246.5,4926,célibataire,2.0,0.56,574.7797217537943,10000.0,6383.970826268615
56,170.0,75.2,H,non,bac+2,Bretagne,oui,oui,1,429.5,4106,marié,2.5068201193520885,0.99,566.0,560.69,3000.0191800721427
70,174.8,65.7,H,oui,bac+2,Provence-Alpes-Côte d’Azur,non,non,3,362.9,3215,célibataire,5.0,0.21,533.0,694.42,11517.035935457508
18,156.3,86.8,H,oui,aucun,Corse,non,non,0,419.1,2686,veuf,2.5068201193520885,0.07,413.0,5000.0,500.0
66,167.9,66.6,F,non,master,Bretagne,non,oui,2,135.1,2858,célibataire,2.5068201193520885,0.7,560.0,5306.473283539622,5472.777019066567
43,172.5,72.2,F,oui,aucun,Hauts-de-France,oui,oui,3,381.8,4901,marié,1.0,0.12,574.7797217537943,5000.0,16041.813561412686
20,171.8,43.4,H,non,master,Occitanie,oui,non,4,173.1,3280,veuf,2.5068201193520885,0.6,602.0,5306.473283539622,2903.8996762620063
48,180.7,70.5,H,oui,aucun,Auvergne-Rhône-Alpes,non,oui,2,217.0,1950,divorcé,2.5068201193520885,0.17,574.7797217537943,5306.473283539622,14704.122505470614
29,176.1,64.6,H,non,aucun,Corse,non,oui,5,185.2,2080,veuf,2.5068201193520885,0.64,574.7797217537943,5306.473283539622,9964.403800675413
51,169.4,76.7,F,non,master,Normandie,non,oui,1,206.8,1816,veuf,2.0,0.49,574.7797217537943,5000.0,12655.839094734676
24,166.4,63.3,F,oui,doctorat,Normandie,oui,non,0,141.5,1614,veuf,2.5068201193520885,0.08,804.0,5306.473283539622,500.0
62,187.7,72.9,F,oui,doctorat,Normandie,non,oui,2,487.9,1970,veuf,0.0,0.0,600.0,658.87,26296.146223507945
74,165.9,70.3,F,oui,master,Corse,non,oui,1,264.4,1915,célibataire,2.5068201193520885,0.85,574.7797217537943,753.62,11558.01693563905
30,158.1,66.6,H,non,bac,Corse,non,oui,-1,74.5,3311,veuf,2.5068201193520885,0.61,840.0,5306.473283539622,500.0
36,163.7,86.4,H,oui,aucun,Corse,oui,oui,0,255.1,4019,divorcé,2.5068201193520885,0.44,574.7797217537943,5000.0,500.0
18,184.9,57.0,F,oui,doctorat,Bretagne,non,oui,2,257.9,2691,veuf,5.0,0.13,574.7797217537943,597.39,31342.361881604214
26,153.1,67.6,H,oui,aucun,Occitanie,non,non,0,118.7,4078,veuf,2.5068201193520885,0.11,574.7797217537943,5306.473283539622,500.0
62,143.4,99.0,F,non,doctorat,Occitanie,non,non,0,454.6,3682,marié,3.0,0.26,574.7797217537943,769.64,500.0
66,171.7,92.1,H,oui,master,Bretagne,oui,oui,0,139.9,973,veuf,5.0,0.3,574.7797217537943,5306.473283539622,2026.8823719717795
50,170.4,77.7,H,non,aucun,Occitanie,non,oui,4,130.1,1557,veuf,5.0,0.89,320.0,5000.0,500.0
67,176.8,68.4,H,non,bac,Bretagne,non,non,3,306.8,3464,célibataire,2.5068201193520885,0.3,621.0,5000.0,692.6230297942845
62,160.9,68.3,H,oui,master,Occitanie,oui,oui,2,72.8,2990,divorcé,2.5068201193520885,0.11,574.7797217537943,10000.0,24617.52494540612
27,174.7,76.7,F,oui,bac+2,Normandie,oui,non,0,253.0,2522,divorcé,0.0,0.99,632.0,916.65,500.0
70,165.9,63.3,H,oui,doctorat,Hauts-de-France,oui,oui,3,332.3,4324,veuf,2.5068201193520885,0.84,738.0,5000.0,34398.755575430376
62,172.0,67.4,F,oui,bac+2,Île-de-France,non,non,1,336.4,3685,veuf,2.5068201193520885,0.53,570.0,10000.0,2892.072601733075
52,162.7,59.0,H,oui,master,Normandie,oui,non,2,92.3,1771,marié,1.0,0.61,729.0,5306.473283539622,500.0
57,166.4,62.1,H,oui,master,Bretagne,oui,oui,0,295.1,3388,marié,4.0,0.13,574.7797217537943,5306.473283539622,12967.96917070696
21,172.7,44.8,H,oui,master,Hauts-de-France,oui,oui,0,154.9,731,célibataire,2.5068201193520885,0.25,574.7797217537943,10000.0,500.0
69,172.6,65.4,H,non,doctorat,Normandie,oui,oui,3,98.4,500,célibataire,0.0,0.47,574.7797217537943,5000.0,16179.816348968028
50,172.3,82.4,H,non,master,Normandie,non,oui,1,216.9,628,célibataire,2.5068201193520885,0.11,706.0,5000.0,9450.475858674305
46,172.1,73.2,F,oui,bac+2,Corse,oui,non,0,220.2,1153,veuf,1.0,0.45,351.0,1298.29,500.0
24,170.2,53.5,F,non,master,Normandie,oui,non,3,262.5,1114,marié,4.0,0.59,785.0,5306.473283539622,500.0
28,158.8,60.1,F,oui,doctorat,Île-de-France,non,oui,0,152.3,1534,veuf,2.5068201193520885,0.8,574.7797217537943,10000.0,25046.683160166005
31,161.5,69.3,F,non,master,Normandie,oui,non,5,362.8,1439,veuf,5.0,0.96,574.7797217537943,574.82,500.0
65,182.4,53.9,H,non,aucun,Île-de-France,non,oui,3,207.6,2887,marié,2.5068201193520885,0.93,325.0,10000.0,17010.421810775348
63,173.6,68.0,H,non,bac,Occitanie,oui,oui,1,329.5,2197,célibataire,4.0,0.36,574.7797217537943,5306.473283539622,500.0
28,166.7,74.9,F,oui,master,Hauts-de-France,oui,non,1,219.3,4345,veuf,2.5068201193520885,0.59,628.0,5306.473283539622,2268.26035732142
63,173.4,102.4,F,oui,bac,Île-de-France,oui,non,2,316.7,1547,célibataire,1.0,0.52,574.7797217537943,5306.473283539622,500.0
20,178.7,92.3,H,non,bac,Île-de-France,non,oui,1,224.7,1185,divorcé,2.5068201193520885,0.23,574.7797217537943,5306.473283539622,6117.931714180741
72,150.7,74.4,F,oui,bac,Occitanie,non,oui,0,425.1,1751,veuf,2.5068201193520885,0.34,574.7797217537943,5000.0,500.0
60,168.9,66.3,F,oui,master,Corse,non,oui,2,198.6,3014,divorcé,2.5068201193520885,0.26,574.7797217537943,5306.473283539622,25162.909234990315
53,175.2,71.7,H,non,doctorat,Bretagne,oui,oui,0,158.9,2795,marié,2.0,0.14,574.7797217537943,5306.473283539622,5634.624843818813
57,184.8,81.3,H,non,aucun,Auvergne-Rhône-Alpes,oui,oui,2,259.2,5436,veuf,2.0,0.07,309.0,742.17,8373.776004378567
51,169.1,65.4,H,oui,bac,Occitanie,oui,oui,2,285.2,1352,veuf,3.0,0.73,677.0,10000.0,5696.399279841622
53,165.1,41.7,H,non,bac+2,Corse,non,oui,3,172.4,2802,célibataire,2.0,0.41,335.0,10000.0,10970.814940838987
36,176.9,87.2,H,oui,bac,Île-de-France,non,oui,0,318.3,1301,veuf,3.0,0.66,591.0,800.17,4312.018631540832
34,168.2,76.9,H,oui,bac,Île-de-France,non,oui,2,127.0,3315,célibataire,2.0,0.9,574.7797217537943,5306.473283539622,22461.220671041207
41,170.8,70.1,H,non,master,Bretagne,oui,oui,5,389.4,2947,veuf,2.5068201193520885,0.63,574.7797217537943,5306.473283539622,23485.94267724674
26,175.8,66.4,H,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,1,291.0,2957,célibataire,2.5068201193520885,0.28,574.7797217537943,5000.0,500.0
21,185.0,51.0,H,non,bac,Hauts-de-France,non,oui,3,280.7,3756,célibataire,2.5068201193520885,0.4,516.0,5306.473283539622,14933.044001305489
45,181.4,47.0,H,non,aucun,Bretagne,oui,oui,1,160.8,579,veuf,2.5068201193520885,0.36,574.7797217537943,914.13,500.0
23,180.8,67.2,F,oui,bac,Île-de-France,non,oui,1,220.1,2796,marié,2.5068201193520885,0.18,446.0,10000.0,8886.824953394562
43,179.1,57.9,F,non,doctorat,Hauts-de-France,oui,oui,2,62.3,1518,veuf,2.5068201193520885,0.76,612.0,10000.0,500.0
36,161.2,79.6,F,oui,bac,Hauts-de-France,oui,oui,1,523.5,2762,veuf,2.0,0.85,483.0,10000.0,500.0
30,158.5,57.4,F,non,doctorat,Corse,non,oui,2,135.7,1400,veuf,2.5068201193520885,0.99,574.7797217537943,10000.0,3438.9059301658485
60,177.2,66.4,F,oui,aucun,Corse,non,non,2,250.7,2916,célibataire,2.5068201193520885,0.78,635.0,5306.473283539622,500.0
49,167.8,68.6,F,oui,aucun,Occitanie,non,non,1,330.6,2629,célibataire,2.5068201193520885,0.33,409.0,10000.0,500.0
66,188.0,66.0,H,non,bac,Occitanie,non,oui,1,217.6,3682,veuf,2.5068201193520885,0.85,736.0,10000.0,11397.567432577103
49,170.9,61.0,F,non,aucun,Corse,oui,non,1,236.8,3013,célibataire,2.5068201193520885,0.61,574.7797217537943,10000.0,500.0
61,161.6,87.6,H,oui,bac,Hauts-de-France,oui,non,4,355.0,3017,célibataire,2.5068201193520885,0.75,574.7797217537943,814.59,500.0
32,189.6,55.3,H,oui,bac,Hauts-de-France,oui,oui,1,178.4,1090,veuf,2.5068201193520885,0.27,574.7797217537943,5000.0,500.0
60,172.0,52.6,H,non,aucun,Occitanie,non,oui,1,230.7,2798,divorcé,4.0,0.6,532.0,5000.0,7485.3145889024545
54,182.0,69.5,H,oui,master,Hauts-de-France,non,non,1,108.2,3546,marié,4.0,0.1,574.7797217537943,5306.473283539622,3980.8063678244953
71,166.4,73.2,H,oui,doctorat,Corse,oui,oui,0,162.9,2164,veuf,2.0,0.39,754.0,5000.0,16302.703333803182
50,176.9,52.1,H,non,bac+2,Île-de-France,non,oui,2,385.2,2931,veuf,5.0,0.75,804.0,10000.0,35396.615573873794
31,191.9,64.6,H,oui,doctorat,Île-de-France,non,oui,2,441.3,793,marié,2.0,0.53,574.7797217537943,10000.0,37262.405262489
24,177.4,69.0,H,non,doctorat,Provence-Alpes-Côte d’Azur,non,non,3,212.7,2819,marié,2.0,0.86,574.7797217537943,917.72,16391.48254267301
75,177.4,83.0,F,non,aucun,Normandie,non,non,3,352.1,2804,veuf,2.5068201193520885,0.11,535.0,5306.473283539622,500.0
44,173.9,58.3,F,non,bac,Île-de-France,oui,non,3,320.6,1919,veuf,2.0,0.51,574.7797217537943,5306.473283539622,500.0
62,166.6,74.0,F,oui,aucun,Occitanie,oui,oui,3,129.5,3114,divorcé,4.0,0.11,595.0,257.1,500.0
39,170.4,64.4,F,non,doctorat,Hauts-de-France,non,oui,2,118.9,3101,célibataire,5.0,0.08,601.0,5306.473283539622,16495.971714482537
41,156.0,57.7,H,non,master,Hauts-de-France,non,oui,3,391.1,3098,divorcé,2.5068201193520885,0.01,574.7797217537943,10000.0,30154.04290365413
54,160.5,69.1,F,oui,bac+2,Corse,non,oui,0,170.8,3450,divorcé,3.0,0.91,574.7797217537943,1026.65,3948.88965338594
46,172.0,52.3,F,non,bac+2,Bretagne,oui,non,1,313.2,3732,veuf,2.5068201193520885,0.6,787.0,10000.0,500.0
51,178.0,70.2,H,oui,doctorat,Hauts-de-France,non,oui,0,189.9,2896,célibataire,1.0,0.78,574.7797217537943,5306.473283539622,23156.981516308188
27,175.3,99.5,H,oui,bac,Provence-Alpes-Côte d’Azur,oui,oui,2,228.7,3053,célibataire,2.5068201193520885,0.75,434.0,889.49,11557.342219837332
65,156.6,68.7,H,oui,bac,Occitanie,oui,non,3,340.0,854,veuf,1.0,0.06,574.7797217537943,10000.0,500.0
21,162.1,58.8,F,non,master,Occitanie,oui,oui,0,169.9,3444,célibataire,2.5068201193520885,0.77,842.0,769.51,1723.5994033669313
74,158.7,78.6,F,non,bac+2,Auvergne-Rhône-Alpes,non,oui,1,240.1,1605,marié,2.5068201193520885,0.81,408.0,1131.43,4373.350944876226
50,178.4,58.6,F,oui,doctorat,Normandie,oui,non,3,293.9,1816,veuf,2.5068201193520885,0.36,833.0,5306.473283539622,500.0
61,155.6,62.0,F,non,doctorat,Occitanie,non,oui,3,256.5,3388,divorcé,2.5068201193520885,0.67,358.0,5000.0,20628.56617425746
30,167.1,66.5,F,oui,bac,Île-de-France,oui,non,0,318.4,1866,célibataire,2.5068201193520885,0.6,574.7797217537943,5306.473283539622,500.0
70,175.7,66.4,H,non,bac+2,Bretagne,non,oui,0,395.7,2903,veuf,0.0,0.76,574.7797217537943,5306.473283539622,14902.89084091658
55,166.3,83.8,H,oui,bac+2,Auvergne-Rhône-Alpes,oui,oui,1,181.0,3662,veuf,4.0,0.52,574.7797217537943,10000.0,13421.729646818225
47,158.7,60.5,H,non,master,Auvergne-Rhône-Alpes,non,oui,1,281.9,2617,marié,4.0,0.81,574.7797217537943,663.39,14945.076986431766
38,165.5,65.0,F,non,doctorat,Bretagne,oui,non,0,294.7,3161,veuf,2.5068201193520885,0.67,574.7797217537943,5306.473283539622,500.0
20,178.6,80.9,H,oui,bac,Île-de-France,non,non,4,271.3,1000,veuf,2.5068201193520885,0.21,692.0,10000.0,7454.102700026273
27,173.7,84.1,F,oui,bac+2,Bretagne,oui,oui,0,380.3,1896,marié,2.5068201193520885,0.63,574.7797217537943,5000.0,13220.753804739326
74,187.2,86.1,F,oui,bac+2,Corse,non,oui,1,178.0,1351,veuf,5.0,0.3,574.7797217537943,5000.0,5208.84649402815
36,176.2,74.4,F,non,bac+2,Normandie,oui,oui,0,177.9,2187,marié,4.0,0.04,574.7797217537943,5306.473283539622,500.0
37,168.7,49.5,H,non,master,Corse,non,oui,0,257.4,3479,divorcé,2.5068201193520885,0.06,646.0,5000.0,20427.09034463704
71,156.0,54.1,H,oui,aucun,Hauts-de-France,oui,non,2,476.7,963,veuf,5.0,0.46,574.7797217537943,883.84,500.0
72,175.7,78.6,F,non,bac+2,Occitanie,oui,oui,2,216.6,2478,veuf,2.0,0.58,574.7797217537943,10000.0,5284.163942797247
63,173.6,63.2,F,oui,bac,Île-de-France,non,oui,1,313.0,1475,veuf,3.0,0.66,463.0,5000.0,18702.189132356543
33,173.3,42.8,F,oui,master,Hauts-de-France,non,non,1,289.1,2158,célibataire,5.0,0.68,574.7797217537943,5306.473283539622,500.0
22,177.4,87.5,F,oui,bac+2,Occitanie,non,non,1,279.9,2517,veuf,2.5068201193520885,0.32,574.7797217537943,10000.0,500.0
32,165.2,50.8,F,non,master,Provence-Alpes-Côte d’Azur,non,oui,3,373.6,4648,veuf,2.5068201193520885,0.4,438.0,5306.473283539622,49548.04275096793
56,178.5,60.4,F,non,aucun,Occitanie,oui,oui,3,256.3,2272,veuf,2.5068201193520885,0.43,574.7797217537943,1242.54,500.0
72,163.6,37.6,F,non,bac+2,Normandie,non,non,1,280.8,2150,divorcé,2.5068201193520885,0.73,574.7797217537943,10000.0,500.0
24,173.3,84.8,F,non,bac+2,Hauts-de-France,non,oui,4,224.6,2520,veuf,2.5068201193520885,0.53,818.0,662.18,26708.63882620805
66,177.8,66.8,F,oui,aucun,Hauts-de-France,oui,oui,1,260.7,3130,veuf,2.5068201193520885,0.09,574.7797217537943,5306.473283539622,500.0
25,167.3,51.2,F,non,aucun,Normandie,non,oui,1,253.7,500,célibataire,2.5068201193520885,0.54,831.0,10000.0,500.0
63,187.3,91.0,H,oui,bac+2,Corse,oui,non,3,285.6,1387,marié,2.5068201193520885,0.53,317.0,5000.0,500.0
50,158.5,56.7,F,oui,master,Auvergne-Rhône-Alpes,oui,non,0,259.6,1216,veuf,2.5068201193520885,0.46,654.0,5000.0,500.0
62,181.3,72.4,H,non,bac,Occitanie,non,non,0,108.0,2395,célibataire,5.0,0.45,359.0,5306.473283539622,500.0
34,172.5,74.5,F,non,doctorat,Corse,non,oui,1,236.9,2410,veuf,2.5068201193520885,0.81,574.7797217537943,754.86,8680.394806855242
66,170.6,61.6,F,non,doctorat,Hauts-de-France,oui,oui,1,121.8,3914,veuf,5.0,0.14,574.7797217537943,5306.473283539622,500.0
62,159.3,85.6,F,non,bac,Hauts-de-France,oui,non,0,377.7,1800,célibataire,2.5068201193520885,0.99,435.0,10000.0,500.0
19,159.8,69.7,F,non,master,Bretagne,oui,oui,3,303.3,1668,célibataire,5.0,0.46,401.0,406.15,14981.847618871703
43,164.0,80.7,F,non,aucun,Auvergne-Rhône-Alpes,oui,oui,3,270.0,2054,veuf,2.5068201193520885,0.82,820.0,5000.0,500.0
49,170.3,89.7,F,non,doctorat,Provence-Alpes-Côte d’Azur,oui,oui,2,278.9,3277,veuf,2.5068201193520885,0.5,849.0,5000.0,17594.766987105835
56,157.9,72.8,F,oui,aucun,Provence-Alpes-Côte d’Azur,oui,oui,1,80.4,3266,divorcé,2.5068201193520885,0.69,574.7797217537943,5306.473283539622,1392.1182402044155
71,173.6,60.9,H,non,bac,Normandie,oui,oui,0,313.2,1308,veuf,2.5068201193520885,0.12,574.7797217537943,5306.473283539622,500.0
35,177.0,79.6,H,non,master,Auvergne-Rhône-Alpes,oui,non,1,316.9,3785,marié,2.5068201193520885,0.46,592.0,5306.473283539622,500.0
55,162.4,68.1,H,non,master,Île-de-France,non,oui,-1,232.3,2336,veuf,2.5068201193520885,0.04,464.0,5306.473283539622,3499.433669757501
52,169.9,77.4,H,non,master,Occitanie,oui,non,1,437.5,500,célibataire,5.0,0.54,788.0,5000.0,500.0
64,179.3,53.6,H,oui,aucun,Hauts-de-France,non,oui,2,350.0,2704,marié,2.5068201193520885,0.0,574.7797217537943,5000.0,7064.744334639824
57,182.7,98.7,F,non,bac+2,Hauts-de-France,oui,oui,4,414.7,849,marié,2.5068201193520885,0.69,610.0,5000.0,500.0
45,158.2,68.4,F,oui,bac+2,Hauts-de-France,oui,oui,0,168.3,3340,veuf,5.0,0.26,574.7797217537943,5306.473283539622,500.0
63,186.3,86.2,F,non,bac,Corse,non,non,0,372.4,3384,veuf,2.0,0.74,443.0,434.57,500.0
52,166.8,70.9,H,non,aucun,Normandie,non,non,3,306.3,3890,célibataire,2.5068201193520885,0.62,574.7797217537943,5000.0,500.0
69,174.9,50.7,F,non,bac+2,Hauts-de-France,oui,non,2,90.0,500,célibataire,0.0,0.92,574.7797217537943,5306.473283539622,500.0
38,192.6,59.7,H,oui,aucun,Occitanie,non,oui,0,332.0,1712,veuf,2.5068201193520885,0.47,574.7797217537943,10000.0,500.0
25,175.4,70.1,F,non,master,Hauts-de-France,non,oui,-1,85.8,2102,divorcé,0.0,0.03,574.7797217537943,5000.0,500.0
24,188.1,71.8,H,non,bac+2,Auvergne-Rhône-Alpes,oui,oui,1,382.6,1016,marié,2.5068201193520885,0.23,574.7797217537943,5000.0,500.0
51,156.2,71.4,F,non,doctorat,Auvergne-Rhône-Alpes,non,non,2,306.8,1587,veuf,2.5068201193520885,0.95,300.0,5306.473283539622,4576.405643605024
73,173.0,75.3,H,non,doctorat,Auvergne-Rhône-Alpes,non,non,0,123.1,1954,célibataire,2.5068201193520885,0.0,574.7797217537943,10000.0,500.0
72,194.8,59.9,F,non,master,Occitanie,non,oui,2,131.3,4810,marié,3.0,0.55,574.7797217537943,861.22,19616.91385906025
53,163.8,47.5,F,oui,master,Normandie,oui,non,2,227.7,2112,divorcé,4.0,0.58,574.7797217537943,10000.0,500.0
48,156.6,94.9,F,non,bac,Île-de-France,oui,oui,4,211.0,2239,célibataire,2.5068201193520885,0.28,574.7797217537943,5306.473283539622,18361.160448654344
20,174.7,95.7,H,non,master,Normandie,oui,oui,1,198.6,3383,divorcé,3.0,0.01,574.7797217537943,5306.473283539622,13588.77037972235
69,170.4,57.1,H,oui,aucun,Occitanie,non,non,2,268.7,1370,divorcé,2.5068201193520885,0.22,446.0,5306.473283539622,500.0
20,191.5,82.8,F,non,doctorat,Bretagne,oui,oui,3,218.7,2078,célibataire,2.0,0.68,846.0,1007.75,24473.302707973908
24,164.8,67.8,H,oui,master,Occitanie,non,oui,2,311.9,775,veuf,3.0,0.05,574.7797217537943,10000.0,23373.62897879791
29,172.0,69.2,H,oui,bac+2,Hauts-de-France,oui,oui,0,128.5,2804,veuf,2.5068201193520885,0.78,460.0,555.08,500.0
22,169.5,70.3,F,non,bac+2,Hauts-de-France,non,oui,3,224.0,4801,veuf,2.5068201193520885,0.41,574.7797217537943,958.44,21973.55843264249
70,169.1,81.1,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,0,181.4,1417,veuf,0.0,0.93,574.7797217537943,10000.0,500.0
18,196.8,97.7,H,non,master,Occitanie,non,non,2,393.6,2636,marié,0.0,0.2,406.0,5306.473283539622,500.0
60,175.2,55.0,H,oui,bac+2,Normandie,non,oui,2,235.0,3648,divorcé,2.5068201193520885,0.38,574.7797217537943,5000.0,12126.28083963356
59,172.7,94.4,H,oui,bac+2,Hauts-de-France,oui,non,0,362.1,666,marié,2.5068201193520885,0.76,785.0,5306.473283539622,500.0
59,165.5,43.1,H,non,bac,Hauts-de-France,oui,oui,2,-23.6,4099,divorcé,5.0,0.46,574.7797217537943,5000.0,4226.290158105852
56,171.8,93.7,H,non,bac+2,Auvergne-Rhône-Alpes,non,oui,1,213.8,2967,veuf,2.5068201193520885,0.95,552.0,830.66,27726.312346354684
74,163.0,83.8,H,non,doctorat,Bretagne,oui,non,3,251.4,5006,veuf,2.5068201193520885,0.85,622.0,10000.0,7490.195004462052
37,163.9,74.9,H,oui,bac+2,Corse,oui,oui,3,280.0,4349,veuf,2.5068201193520885,0.79,574.7797217537943,5306.473283539622,11049.49562340063
23,171.9,68.0,H,oui,master,Corse,oui,oui,3,275.2,3901,veuf,5.0,0.28,574.7797217537943,10000.0,16393.47251836311
37,147.2,62.2,F,oui,bac+2,Occitanie,oui,oui,0,189.2,2958,célibataire,2.5068201193520885,0.64,574.7797217537943,891.19,1547.7148183146055
22,170.3,72.7,H,non,bac,Auvergne-Rhône-Alpes,oui,non,0,332.1,2887,célibataire,0.0,0.37,574.7797217537943,5306.473283539622,500.0
44,162.8,81.7,F,oui,aucun,Corse,non,non,2,122.0,3027,marié,2.5068201193520885,0.76,574.7797217537943,5000.0,500.0
26,176.5,69.6,F,oui,doctorat,Auvergne-Rhône-Alpes,non,oui,4,339.4,3933,veuf,2.5068201193520885,0.04,574.7797217537943,10000.0,52339.70061310195
21,173.9,50.1,F,oui,master,Hauts-de-France,non,non,5,290.3,3811,veuf,2.5068201193520885,0.4,574.7797217537943,5000.0,22784.99893758633
47,181.1,79.9,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,2,156.0,2888,veuf,2.5068201193520885,0.08,574.7797217537943,5306.473283539622,500.0
23,156.4,67.7,H,oui,bac+2,Normandie,non,oui,0,192.9,1242,veuf,2.5068201193520885,0.93,402.0,5306.473283539622,9899.850529161791
74,183.2,62.6,F,non,master,Bretagne,oui,oui,0,174.1,3700,célibataire,0.0,0.98,712.0,5000.0,865.7293396335272
27,159.7,72.2,H,non,aucun,Provence-Alpes-Côte d’Azur,non,oui,0,263.2,2942,marié,2.5068201193520885,0.21,303.0,669.66,500.0
36,170.0,53.5,F,non,bac+2,Provence-Alpes-Côte d’Azur,oui,oui,1,387.5,500,veuf,2.5068201193520885,0.75,814.0,5306.473283539622,864.0021815977897
68,167.8,74.0,H,oui,master,Hauts-de-France,non,non,1,257.6,1851,divorcé,2.0,0.23,574.7797217537943,5000.0,500.0
63,153.6,66.6,F,oui,aucun,Hauts-de-France,non,oui,0,507.5,3877,marié,2.5068201193520885,0.57,796.0,5306.473283539622,2534.5355068742288
38,162.5,93.5,H,non,master,Île-de-France,oui,oui,0,384.6,1832,veuf,3.0,0.21,389.0,5306.473283539622,4674.550495597907
53,177.6,79.9,H,non,doctorat,Corse,non,non,4,315.3,2183,veuf,2.5068201193520885,0.12,574.7797217537943,5306.473283539622,2788.0336353212406
67,152.8,83.8,F,non,master,Hauts-de-France,oui,non,0,213.7,2516,veuf,0.0,0.1,574.7797217537943,10000.0,500.0
20,160.6,93.3,H,oui,master,Auvergne-Rhône-Alpes,non,non,0,376.5,4077,veuf,5.0,0.66,574.7797217537943,5306.473283539622,500.0
27,143.6,76.1,H,non,bac+2,Provence-Alpes-Côte d’Azur,oui,non,2,49.7,1027,veuf,2.5068201193520885,0.02,707.0,10000.0,500.0
26,175.3,59.8,H,oui,bac+2,Auvergne-Rhône-Alpes,non,non,0,261.5,2448,veuf,2.0,0.13,472.0,10000.0,500.0
75,161.1,63.3,H,non,doctorat,Île-de-France,non,oui,-1,344.6,3686,marié,4.0,0.94,358.0,5000.0,25310.931395416428
27,171.3,68.5,F,oui,master,Provence-Alpes-Côte d’Azur,non,non,0,262.3,969,veuf,5.0,0.21,677.0,5306.473283539622,500.0
71,156.2,50.2,H,non,bac+2,Bretagne,oui,oui,3,249.2,2734,marié,4.0,0.43,380.0,5306.473283539622,16950.00087544656
73,156.6,70.6,H,non,master,Hauts-de-France,oui,non,2,-81.7,2155,veuf,2.5068201193520885,0.99,574.7797217537943,5000.0,500.0
69,176.4,48.8,F,non,aucun,Provence-Alpes-Côte d’Azur,oui,oui,0,129.6,2564,divorcé,2.0,0.5,574.7797217537943,1360.97,500.0
54,155.6,66.7,F,oui,master,Normandie,oui,oui,1,363.5,1277,divorcé,2.5068201193520885,0.2,574.7797217537943,5306.473283539622,500.0
33,162.4,94.0,F,oui,aucun,Auvergne-Rhône-Alpes,oui,oui,0,264.2,1972,célibataire,5.0,0.5,792.0,5306.473283539622,500.0
42,169.4,69.9,F,non,bac+2,Auvergne-Rhône-Alpes,non,oui,2,349.2,3060,célibataire,2.5068201193520885,0.77,578.0,10000.0,17660.54714636504
71,165.5,71.5,F,non,bac+2,Hauts-de-France,oui,oui,1,348.5,4493,divorcé,1.0,0.34,574.7797217537943,5000.0,7906.42575358276
27,154.0,93.2,H,oui,bac,Île-de-France,non,oui,2,186.2,2198,marié,1.0,0.93,574.7797217537943,5000.0,31993.79514119089
50,179.9,62.7,F,non,bac+2,Bretagne,non,non,1,139.7,3571,veuf,2.5068201193520885,0.52,574.7797217537943,5000.0,500.0
